sofifa_id,short_name,long_name,age,overall,weak_foot,skill_moves,team_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
205083,F. Fajr,Fayçal Fajr,30,77,4,3,SUB,63,73,79,77,68,67,77,72,49,80,62,76,81,77,81,79,66,61,75,74,72,74,35,70,67,78,70,72,69,77,72,63,67,71,68,15,12,14,15,6
205633,L. Castro,Lucas Castro,30,77,3,4,SUB,71,67,78,80,64,66,78,58,58,80,67,80,76,68,76,82,73,69,76,73,78,77,63,69,65,74,65,72,75,77,68,75,52,70,70,6,7,9,15,5
205943,V. Chiricheș,Vlad Chiricheș,29,77,3,2,SUB,63,64,56,62,80,69,46,56,73,68,70,59,46,25,70,66,63,63,57,74,72,82,71,61,70,72,76,79,36,46,51,69,83,82,78,7,11,10,14,13
205965,S. Ristovski,Stefan Ristovski,27,77,3,3,RB,89,61,68,74,74,79,75,57,68,72,55,72,67,29,68,76,90,88,74,74,76,68,80,85,73,66,85,72,67,65,47,73,76,75,73,6,12,6,9,8
206655,E. Vargas,Eduardo Vargas,29,77,4,4,CAM,80,76,70,80,39,67,69,76,65,72,81,81,72,58,66,78,84,76,86,77,72,77,77,76,65,74,60,25,76,73,70,73,34,45,36,13,13,10,8,10
207707,Marçal,Fernando Marçal de Oliveira,30,77,3,3,SUB,77,57,71,73,76,75,74,52,58,74,44,72,65,55,72,75,77,77,73,76,73,73,73,80,71,54,78,79,64,65,49,74,78,76,77,6,11,14,13,11
207732,Roger,Roger Martí Salvador,28,77,3,3,SUB,76,78,60,74,41,69,59,80,72,68,78,74,48,46,52,74,75,76,75,75,74,80,74,67,71,69,65,35,83,61,80,70,42,36,31,15,13,15,14,8
207894,T. Strobl,Tobias Strobl,29,77,3,2,CDM,53,49,66,58,79,77,51,30,69,74,35,59,44,45,79,58,51,55,48,77,44,79,70,73,78,62,83,80,55,66,47,73,81,79,77,11,8,8,16,12
208295,R. Saïss,Romain Saïss,29,77,3,3,SUB,62,53,70,69,76,74,53,49,73,79,47,67,59,43,78,72,59,64,65,77,62,64,70,71,73,55,81,78,51,73,47,79,77,77,72,10,16,6,11,7
212067,C. Vargas,Camilo Andrés Vargas Gil,30,77,3,1,GK,,,,,,,16,16,27,23,13,16,25,23,24,19,42,48,55,74,45,52,75,35,67,13,22,23,12,50,46,32,23,19,15,77,74,69,76,81
212183,Nacho,José Ignacio Martínez García,30,77,3,3,LB,84,55,66,70,75,70,75,43,63,64,63,65,72,58,67,72,84,84,82,75,79,75,85,84,63,64,65,76,59,58,40,65,75,78,75,13,12,11,14,8
213432,F. Ferreyra,Facundo Ferreyra,28,77,3,3,RS,65,76,59,74,31,68,49,80,82,67,70,74,48,42,53,76,64,66,75,75,67,75,65,69,72,68,58,23,80,66,70,79,22,29,26,11,11,8,14,15
215051,L. López,Lisandro López,29,77,3,2,LCB,63,51,50,61,77,72,33,48,79,66,50,59,37,32,56,62,59,66,64,73,54,67,84,54,77,44,77,77,38,41,46,73,76,77,76,14,12,8,6,13
215071,M. Casco,Milton Casco,31,77,4,3,LB,86,68,71,77,71,78,77,63,65,74,52,76,68,58,67,74,83,88,85,75,83,83,80,90,70,71,81,74,74,68,55,75,69,72,74,15,8,13,12,6
215079,P. Pérez,Pablo Pérez,33,77,3,3,RCM,63,68,77,74,70,80,72,66,62,80,62,72,68,72,76,80,65,61,71,72,71,74,67,76,77,68,94,71,71,81,64,78,68,74,72,10,7,16,15,14
216065,M. Sportiello,Marco Sportiello,27,77,2,1,SUB,,,,,,,13,18,18,32,12,19,14,21,19,22,48,38,55,74,58,51,68,37,66,17,23,29,18,44,21,59,26,17,13,77,75,68,77,79
217196,J. Palomino,José Luis Palomino,29,77,3,2,RCB,52,32,55,58,78,80,60,26,77,66,32,56,55,36,60,64,60,45,46,78,45,48,33,75,88,29,78,81,28,30,44,68,77,78,78,9,16,9,8,11
224031,A. Marušić,Adam Marušić,26,77,4,3,SUB,87,71,72,76,72,76,78,66,72,75,68,78,72,48,68,77,85,88,65,76,67,81,80,77,78,77,71,73,73,72,58,72,72,71,72,8,9,7,10,10
226378,R. Ábila,Ramón Ábila,29,77,4,3,SUB,67,75,56,71,31,82,51,80,76,64,72,69,52,48,52,76,66,67,67,73,67,83,72,68,93,57,76,19,81,51,75,72,35,23,22,16,14,15,14,15
229624,Sergi Guardiola,Sergio Guardiola Navarro,28,77,3,3,RS,76,77,62,77,30,77,52,78,70,76,76,77,73,43,41,79,75,77,72,74,72,78,70,72,80,75,75,28,76,63,68,72,32,19,18,11,14,11,11,11
230183,Gazzolisco,Gérson Adriano Gutierres Serra,31,77,5,3,LB,82,67,71,71,74,86,76,54,77,77,71,71,81,77,67,72,81,82,67,72,66,84,72,89,82,77,94,67,57,56,77,77,74,77,75,9,16,8,8,10
230379,Vieirundinho,Danilo Manuel Vieira Espíndola,31,77,2,2,RCB,61,39,52,54,78,83,42,29,74,66,28,48,36,30,69,64,63,59,56,66,42,65,54,80,88,41,82,76,26,32,47,68,83,77,72,13,16,11,6,9
230463,Simão Acunha,Simão Alvin Acunha Bardini,31,77,2,4,CAM,80,68,77,77,36,63,74,66,60,79,67,76,87,61,73,78,83,77,81,78,74,71,64,73,64,72,48,45,67,80,67,71,30,32,22,7,12,11,12,12
230524,Formosandrinho,Estevão Daniel Formoso Serpa,27,77,3,3,LS,81,77,60,73,24,64,57,76,77,65,72,72,61,55,58,73,81,81,79,73,77,85,56,61,72,77,52,23,75,56,56,78,20,14,15,8,9,8,8,11
245301,L. Baezo,Leandro Agustín Baezo,31,77,3,3,,71,70,69,71,78,83,52,68,75,76,67,71,64,68,72,73,62,78,67,73,69,75,71,87,82,70,82,72,67,72,72,76,81,80,75,15,7,16,9,8
245311,A. Píriz,Andrés Daniel Píriz,31,77,2,4,,80,68,77,77,34,63,74,66,60,79,67,76,87,61,73,78,83,77,81,78,74,71,64,73,64,72,48,45,67,80,67,71,25,32,22,7,12,11,12,12
245324,S. Luna,Sebastián Bruno Luna,31,77,3,4,,80,71,71,76,72,74,76,69,60,76,71,76,76,68,59,75,84,76,79,80,70,72,61,88,68,74,73,72,76,64,64,80,70,75,77,7,8,8,8,7
245325,V. Castro,Vicente Damián Castro,27,77,3,3,,72,62,74,69,75,81,71,56,62,75,45,72,81,77,77,71,72,72,51,81,55,73,61,76,88,72,77,76,52,72,67,67,77,76,76,11,15,8,7,7
251696,J. Monsario,Jhon Monsario,34,77,3,2,,34,48,48,39,76,82,42,54,79,63,13,33,38,32,57,48,28,39,26,72,32,63,71,60,93,30,86,85,28,28,55,59,67,78,76,11,15,10,14,6
237692,P. Foden,Philip Foden,19,76,3,4,SUB,74,64,74,79,55,55,68,66,47,80,48,77,68,57,74,79,77,72,87,69,89,70,49,72,44,61,62,58,69,76,48,78,56,58,47,8,15,6,10,13
236610,M. Kean,Moise Kean,19,76,3,3,SUB,81,72,50,77,30,68,42,77,72,59,70,77,66,43,38,78,80,82,74,72,78,72,75,72,75,60,45,21,78,51,65,72,27,28,16,13,8,10,7,9
243812,Rodrygo,Rodrygo Silva de Goes,18,76,3,4,RES,85,72,65,80,29,57,70,74,62,67,67,81,72,73,45,76,86,84,87,77,84,71,73,82,44,70,54,21,80,68,65,81,25,28,24,9,8,12,8,5
243952,A. Lunin,Andriy Lunin,20,76,3,1,SUB,,,,,,,15,8,12,25,12,11,14,15,26,15,33,26,36,76,22,57,56,32,61,7,22,19,11,60,19,56,22,13,11,74,71,76,77,79
234569,Florentino,Florentino Morris Luís,19,76,2,3,SUB,65,44,62,68,76,73,41,35,67,74,36,64,44,32,73,73,62,67,72,74,66,65,59,77,71,43,75,78,61,66,38,76,76,78,77,6,14,14,10,14
237629,A. Maier,Arne Maier,20,76,3,3,SUB,67,57,72,75,68,70,64,54,32,81,39,74,49,44,77,78,67,67,68,75,73,64,56,77,75,62,54,71,66,75,38,74,75,73,63,14,10,10,8,7
225439,R. Mandragora,Rolando Mandragora,22,76,3,3,RCM,58,63,73,75,74,73,65,59,65,78,55,76,66,57,76,76,52,63,72,74,74,70,67,76,75,69,67,75,62,76,52,69,77,75,69,13,14,9,14,16
226491,K. Tierney,Kieran Tierney,22,76,3,3,SUB,88,59,70,74,71,81,74,52,59,72,27,75,72,56,66,73,87,89,76,72,77,79,80,89,76,66,82,71,64,70,36,74,72,73,74,13,16,8,12,13
229582,G. Mancini,Gianluca Mancini,23,76,3,2,LCB,55,45,44,50,77,75,34,48,79,57,40,41,38,34,40,63,54,55,37,74,57,51,71,75,75,34,76,77,32,39,47,63,78,77,76,13,12,8,6,8
230899,A. Lookman,Ademola Lookman,21,76,4,3,SUB,82,74,68,83,28,61,71,74,49,73,61,85,71,55,50,80,87,78,90,69,86,80,65,67,55,71,65,33,76,71,65,76,24,24,25,12,12,9,15,6
232999,T. Adams,Tyler Adams,20,76,3,3,SUB,76,48,67,72,73,75,52,48,65,77,33,70,52,42,72,71,78,74,79,77,84,51,83,86,68,46,76,74,65,71,51,75,74,76,69,6,13,12,8,7
233556,R. Orsolini,Riccardo Orsolini,22,76,4,4,RAM,78,69,73,80,39,60,77,64,52,76,72,81,80,68,64,82,79,78,79,72,70,79,60,69,62,74,44,40,67,71,56,74,52,26,24,11,11,14,6,12
236403,E. N'Dicka,Evan N'Dicka,19,76,3,2,SUB,68,44,59,61,76,74,47,35,78,70,28,58,23,30,66,67,69,68,54,74,51,64,72,67,78,49,73,74,56,61,33,68,77,75,73,13,8,7,8,8
238744,W. McKennie,Weston McKennie,20,76,3,3,CAM,68,64,69,74,76,83,57,59,82,76,49,74,56,55,69,76,67,69,67,78,69,73,92,83,83,68,82,74,75,75,58,68,75,76,73,7,9,12,9,11
239837,A. Mac Allister,Alexis Mac Allister,20,76,3,3,SUB,71,75,75,74,56,62,72,76,61,75,63,74,75,75,73,77,73,70,71,70,72,74,64,70,63,76,51,45,73,77,74,72,65,54,51,7,10,14,15,10
241486,J. Koundé,Jules Koundé,20,76,3,2,SUB,70,31,48,62,78,69,26,29,78,69,32,57,41,26,59,66,69,70,64,75,75,41,83,68,69,23,66,78,28,33,43,75,78,79,77,11,10,8,14,13
243780,Kangin Lee,이강인 Kangin Lee,18,76,3,4,SUB,72,71,75,80,27,49,70,70,45,74,60,80,78,81,72,78,71,73,85,68,87,72,38,58,46,75,50,29,63,80,70,71,26,23,23,11,12,12,8,14
222357,B. Embolo,Breel-Donald Embolo,22,76,4,3,SUB,75,71,67,75,39,75,59,74,70,72,64,78,65,51,70,74,74,76,66,74,73,76,73,66,84,62,63,41,78,69,66,73,26,42,38,13,6,7,7,12
222501,T. Castagne,Timothy Castagne,23,76,3,3,LM,82,56,69,75,73,68,77,58,66,73,40,75,58,33,70,76,83,82,72,76,66,62,70,85,59,52,68,76,76,66,27,68,74,73,72,14,9,15,10,15
229862,Edu Expósito,Eduardo Expósito Jaén,22,76,5,4,SUB,56,68,70,74,65,55,56,73,46,79,36,75,34,40,77,76,64,50,62,76,68,68,47,68,48,72,58,72,70,79,42,71,67,70,52,9,15,8,6,8
231352,T. Abraham,Tammy Abraham,21,76,3,3,ST,74,74,57,69,31,68,50,78,77,65,64,68,50,42,44,73,68,78,63,74,56,76,70,66,79,67,41,22,78,65,72,73,35,23,15,12,7,8,13,13
231447,D. Malen,Donyell Malen,20,76,3,4,ST,91,73,64,80,29,72,66,78,67,69,72,81,63,57,52,78,92,90,82,72,76,75,74,76,74,67,60,31,67,65,60,69,27,22,16,7,9,9,10,14
233113,Aleñá,Carles Aleñá Castillo,21,76,3,4,SUB,75,68,73,78,61,62,66,67,34,77,41,79,68,59,72,78,76,75,77,78,73,69,51,68,64,76,52,68,72,78,73,79,70,62,48,12,9,10,8,12
233631,A. Ndiaye,Amath Ndiaye,22,76,4,4,SUB,87,70,67,81,46,66,65,74,65,71,66,85,61,65,60,77,89,86,83,68,75,74,80,68,65,64,62,41,74,67,49,75,41,52,35,6,7,14,8,9
234568,Gedson Fernandes,Gedson Carvalho Fernandes,20,76,3,3,RES,79,70,73,76,71,77,71,64,61,76,64,76,68,70,73,77,80,78,79,76,70,80,71,84,73,77,78,72,71,73,61,77,71,74,73,9,15,7,9,5
235029,F. Chalov,Fedor Chalov,21,76,4,3,ST,80,74,65,75,33,63,58,79,67,73,72,74,56,38,60,77,79,81,75,77,73,70,62,76,67,64,36,44,78,71,74,82,23,26,23,7,6,11,6,11
235173,I. Sangaré,Ibrahim Sangaré,21,76,4,3,RCM,68,64,72,72,74,80,74,61,74,74,62,71,62,62,72,75,69,68,65,75,69,71,75,79,83,64,74,73,72,73,59,78,72,76,76,7,13,11,6,7
244269,F. Benković,Filip Benković,21,76,3,2,SUB,64,46,56,56,75,82,33,38,76,64,19,52,44,54,72,62,60,67,53,70,42,74,78,76,86,44,82,75,37,54,42,77,73,75,75,15,8,6,10,8
246172,S. Chukwueze,Samuel Chukwueze,20,76,3,4,RM,87,72,66,82,36,57,69,71,44,69,70,84,71,58,56,78,89,85,88,72,82,76,67,72,53,74,47,33,75,68,55,70,40,32,33,13,7,9,7,6
211515,P. Gollini,Pierluigi Gollini,24,76,3,1,GK,,,,,,,17,14,19,31,20,18,13,15,25,24,46,48,56,72,52,50,52,40,68,17,19,18,12,30,21,63,20,12,19,77,72,67,76,78
219536,I. Pussetto,Ignacio Pussetto,23,76,4,3,LS,80,74,62,77,25,65,65,78,67,68,64,80,43,42,67,77,82,78,76,68,66,74,71,76,72,67,33,12,79,55,69,69,25,18,25,6,14,11,11,10
222077,M. Locatelli,Manuel Locatelli,21,76,3,3,LCM,60,63,74,74,75,70,72,54,68,78,64,75,66,60,75,79,59,60,66,68,54,76,58,73,69,75,70,75,54,75,60,66,76,75,75,11,12,11,10,15
224490,M. Çelik,Mehmet Zeki Çelik,22,76,3,3,RB,81,42,70,71,73,74,74,37,65,74,42,69,68,37,67,75,80,82,67,71,67,49,64,82,71,36,74,75,72,69,46,69,74,74,72,13,14,9,10,7
227127,Álex Remiro,Alejandro Remiro Gargallo,24,76,3,1,SUB,,,,,,,12,13,13,29,15,19,14,17,25,17,40,46,69,69,40,59,61,42,68,11,34,20,11,28,24,55,14,17,18,78,72,78,74,77
228687,K. Dolberg,Kasper Dolberg,21,76,3,3,SUB,75,80,61,74,29,65,42,79,72,68,76,74,67,70,54,77,73,76,74,68,65,86,70,70,76,78,32,21,72,69,76,70,28,24,19,7,15,13,9,7
233195,X. Schlager,Xaver Schlager,21,76,3,3,RCM,78,68,71,77,65,74,59,64,44,76,55,75,70,60,72,77,79,78,83,78,77,76,60,85,69,75,74,77,74,76,56,71,60,67,66,6,8,8,12,7
234711,J. Brekalo,Josip Brekalo,21,76,3,4,SUB,82,65,69,82,36,52,74,63,45,73,62,84,67,60,59,79,86,79,86,76,83,70,63,66,49,65,38,30,68,69,59,68,43,28,37,9,7,5,6,14
234725,I. Doumbia,Idrissa Doumbia,21,76,3,3,CDM,68,57,68,73,74,86,63,53,66,75,35,74,56,41,68,75,65,71,65,75,59,64,70,81,90,63,84,75,68,70,42,80,76,77,68,8,11,14,12,7
234777,Z. Steffen,Zack Steffen,24,76,4,1,GK,,,,,,,14,9,13,51,8,15,13,11,52,31,54,52,58,69,49,56,71,39,69,12,31,19,9,57,37,56,13,12,12,76,72,74,73,84
235454,M. Sarr,Malang Sarr,20,76,4,2,LB,70,51,68,66,76,76,68,49,73,74,37,62,60,59,69,67,71,70,74,73,70,68,78,74,79,40,68,76,59,63,44,78,74,78,75,6,9,14,12,8
235844,E. Álvarez,Edson Álvarez,21,76,4,2,SUB,70,53,66,68,75,75,64,50,77,74,63,64,40,40,74,71,71,70,74,73,66,67,73,73,75,40,80,75,55,63,65,71,75,75,76,7,11,10,7,6
236276,A. Danjuma Groeneveld,Arnaut Danjuma Groeneveld,22,76,4,4,SUB,82,73,71,79,42,67,75,73,44,72,55,80,76,57,67,80,84,81,78,69,74,80,61,79,67,76,55,32,70,68,44,73,35,52,47,15,8,10,8,14
236786,M. Terrier,Martin Terrier,22,76,3,4,SUB,82,76,73,75,34,64,69,78,60,77,66,75,74,55,69,77,82,82,74,75,66,77,66,68,66,74,55,27,79,76,62,78,34,31,34,12,5,13,5,8
238463,A. Haidara,Amadou Haidara,21,76,2,4,SUB,73,70,74,76,65,69,68,68,50,77,61,76,75,62,73,76,74,72,77,77,74,75,76,82,64,74,64,71,74,76,62,80,61,70,66,7,11,8,7,10
240679,T. Koopmeiners,Teun Koopmeiners,21,76,2,3,LCB,68,67,74,70,74,76,75,60,72,75,64,68,68,70,75,75,67,68,66,76,69,75,75,82,76,75,69,77,67,73,74,74,75,73,72,14,8,14,12,10
206115,I. Hayden,Isaac Hayden,24,76,4,2,CM,58,55,64,68,74,76,43,48,65,76,35,66,45,38,69,75,56,60,58,74,60,70,69,78,74,61,80,75,66,69,49,75,74,75,77,9,15,8,8,12
211101,Rubén Blanco,Rubén Blanco Veiga,23,76,3,1,GK,,,,,,,18,18,15,35,19,17,18,13,29,10,54,52,52,66,57,55,62,44,35,15,22,22,11,37,22,57,25,11,11,79,75,73,76,74
211408,K. Linetty,Karol Linetty,24,76,3,3,RCM,69,63,71,75,72,70,60,64,56,78,38,74,62,36,74,76,73,65,74,74,79,70,79,78,62,64,79,76,68,76,50,70,72,74,70,13,8,11,14,6
216325,A. Gunn,Angus Gunn,23,76,3,1,GK,,,,,,,14,15,14,32,19,20,20,15,41,27,48,49,40,69,42,53,64,31,66,17,28,22,14,51,25,57,20,16,14,76,73,70,74,79
220746,A. Živković,Andrija Živković,22,76,3,4,RES,75,69,74,83,57,51,72,65,43,75,66,83,83,73,70,82,77,74,80,80,88,79,53,61,43,69,58,65,68,77,68,80,51,64,50,9,11,8,6,6
225713,J. Augustin,Jean-Kévin Augustin,22,76,3,4,SUB,81,75,62,80,30,63,66,80,58,68,69,80,52,38,48,81,83,80,79,71,78,76,67,66,67,63,47,22,81,65,67,62,36,24,17,14,6,8,12,6
228295,R. Holding,Rob Holding,23,76,3,2,SUB,60,34,59,64,77,73,52,30,75,72,27,62,33,30,61,67,58,61,58,70,67,48,77,65,76,27,72,77,40,57,38,79,77,78,76,14,11,10,14,13
229476,W. Anton,Waldemar Anton,22,76,3,3,LCB,64,46,58,66,77,77,42,42,74,70,38,66,37,39,69,69,54,73,62,74,57,55,72,82,76,45,74,77,52,57,48,71,77,78,75,11,12,12,13,13
231102,L. Blas,Ludovic Blas,21,76,2,4,CAM,78,69,75,79,62,64,77,67,58,79,70,79,69,52,74,80,86,72,79,73,74,72,64,72,60,73,64,67,70,76,65,68,49,72,68,12,9,14,14,15
232097,A. Harit,Amine Harit,22,76,3,5,SUB,81,60,71,82,44,46,65,62,46,74,63,84,67,54,72,78,85,77,87,71,78,52,48,66,35,61,46,39,70,75,57,67,44,50,32,15,13,10,13,6
233738,Zubeldia,Igor Zubeldia Elorza,22,76,3,3,SUB,60,66,76,72,71,68,65,67,57,81,47,72,73,65,78,77,63,57,65,74,57,70,68,68,67,68,70,75,65,78,51,71,70,75,69,6,8,9,10,13
234236,P. Schick,Patrik Schick,23,76,2,4,SUB,71,73,70,81,36,64,64,75,74,76,72,82,78,56,59,82,71,71,83,72,67,72,68,59,68,73,59,22,76,73,58,73,50,24,19,11,15,8,9,14
237604,A. Franco,Alan Javier Franco,22,76,2,2,RCB,65,34,50,57,76,77,38,28,75,67,35,51,31,35,45,67,67,63,41,73,65,50,73,79,77,28,77,75,38,43,42,63,74,80,71,6,8,12,7,13
238095,N. Milenković,Nikola Milenković,21,76,3,2,RCB,64,44,62,61,75,81,72,38,70,68,35,60,34,22,64,68,66,62,44,74,40,60,68,78,85,54,78,74,22,55,34,70,76,76,73,8,7,13,7,14
240900,Unai Núñez,Unai Núñez Gestoso,22,76,3,2,SUB,64,22,46,49,74,73,29,16,78,77,21,35,27,22,33,71,61,67,38,70,58,39,70,64,77,17,74,79,23,30,31,56,65,79,76,9,9,15,6,11
210828,B. Engels,Björn Engels,24,76,3,2,RCB,60,44,61,56,75,76,48,54,79,70,27,52,29,36,73,64,55,64,51,74,33,46,74,71,79,26,76,75,47,61,35,75,71,77,74,9,12,14,7,8
217877,T. Bongonda,Théo Bongonda Mbul'Ofeko Batombo,23,76,3,4,SUB,82,68,70,82,26,55,72,65,47,75,65,82,64,63,62,82,85,80,89,70,79,72,84,68,55,72,30,30,71,67,57,73,17,26,24,12,15,9,15,7
219793,T. Didillon,Thomas Didillon,23,76,2,1,SUB,,,,,,,21,13,15,25,14,23,19,15,28,22,57,54,55,68,33,51,57,25,67,16,27,14,9,40,22,37,13,18,20,77,72,68,75,79
225263,D. Ćaleta-Car,Duje Ćaleta-Car,22,76,3,2,SUB,64,40,59,59,75,79,28,32,74,76,32,54,28,31,79,67,61,66,49,70,61,70,76,75,84,27,74,72,54,60,38,65,76,77,74,8,9,9,10,8
227222,F. Guilbert,Frédéric Guilbert,24,76,2,3,SUB,73,47,66,68,76,75,73,40,74,72,32,66,58,42,64,71,69,76,64,68,73,65,81,83,76,45,62,77,63,56,44,69,71,80,79,8,14,16,13,7
228414,Matheus Pereira,Matheus Fellipe Costa Pereira,23,76,3,4,SUB,79,73,71,81,39,64,73,73,43,74,69,82,78,71,59,78,79,79,85,71,88,74,66,71,61,73,61,39,73,69,71,70,43,37,29,15,12,15,15,9
229517,Toni Villa,Laureano Antonio Villa Suárez,24,76,4,4,LM,79,64,74,83,52,49,72,63,46,78,52,82,75,51,72,83,84,74,88,75,84,63,47,59,39,70,60,52,66,76,60,74,50,56,54,10,7,12,14,15
229882,Eduardo Henrique,Eduardo Henrique da Silva,24,76,3,3,SUB,72,68,74,74,71,77,64,64,60,78,66,75,75,64,76,74,70,73,73,74,62,75,71,81,74,70,80,74,71,76,67,81,76,70,63,12,11,9,12,10
230042,Y. Aït Bennasser,Youssef Aït Bennasser,22,76,3,3,RES,74,62,76,78,65,67,73,56,58,80,62,79,65,66,79,81,72,75,76,70,68,74,71,70,67,67,62,69,69,76,42,72,62,68,67,6,6,8,11,15
232244,S. Ascacíbar,Santiago Lionel Ascacíbar,22,76,3,2,RCM,70,46,61,66,77,76,51,36,47,70,47,62,47,41,67,63,74,66,79,74,88,53,83,92,61,64,90,83,31,60,48,65,80,80,78,6,10,5,14,9
232656,T. Hernández,Theo Bernard François Hernández,21,76,3,3,SUB,92,57,65,74,70,76,75,50,72,76,62,78,63,64,52,70,90,93,75,66,61,75,62,74,79,56,75,69,58,47,41,65,60,76,79,12,10,7,7,7
235410,Y. En-Nesyri,Youssef En-Nesyri,22,76,4,3,LS,75,74,54,74,34,74,48,77,80,63,70,79,63,47,46,73,74,76,66,74,50,75,82,74,73,68,72,31,78,49,67,59,27,31,27,13,9,14,9,13
237297,Y. Osorio,Yordan Hernando Osorio Paredes,25,76,2,2,SUB,56,31,44,50,74,83,33,25,72,64,35,44,31,32,38,59,57,55,49,72,44,40,73,71,88,30,88,73,30,33,40,72,74,75,73,11,9,10,13,8
199652,D. Praet,Dennis Praet,25,76,4,4,SUB,69,70,77,78,61,64,74,66,62,81,70,79,75,67,77,79,71,67,74,73,71,73,65,70,60,76,64,61,76,76,56,75,58,63,60,6,6,10,14,10
206003,Y. Mvogo,Yvon Mvogo,25,76,3,1,SUB,,,,,,,13,10,24,24,19,18,14,20,22,27,43,41,58,71,57,53,71,28,74,14,37,13,13,58,20,30,28,18,12,80,74,71,71,79
212678,L. Augustinsson,Ludwig Augustinsson,25,76,2,3,LB,76,59,75,74,71,72,79,55,56,74,54,73,75,70,75,75,76,76,75,72,72,69,69,89,65,59,67,72,65,73,62,73,71,75,76,10,12,10,15,8
215798,M. Cornet,Maxwel Cornet,22,76,5,3,SUB,88,76,69,76,36,72,74,77,68,73,67,76,68,65,53,74,87,88,83,71,78,80,73,82,68,75,68,35,77,69,64,65,34,31,29,16,13,8,12,9
216452,Gonçalo Paciência,Gonçalo Mendes Paciência,24,76,4,4,SUB,64,76,54,77,33,77,29,77,81,65,78,79,67,41,47,76,62,65,71,74,74,77,66,74,77,73,83,37,75,65,78,81,21,30,23,9,8,14,12,7
216778,Rúben Semedo,Rúben Afonso Borges Semedo,25,76,3,2,RCB,68,52,54,64,74,77,38,43,74,72,51,64,22,26,60,65,66,70,65,70,51,70,77,69,80,58,81,74,48,48,38,69,72,77,74,10,14,13,7,15
219581,S. Gigot,Samuel Gigot,25,76,2,2,RCB,65,29,61,58,76,79,68,20,78,67,25,53,34,33,71,63,60,69,61,74,57,44,73,71,83,27,79,76,39,51,56,67,77,73,75,11,15,13,10,10
220085,L. Waldschmidt,Luca Waldschmidt,23,76,3,3,RS,76,78,69,75,29,60,63,78,59,75,67,75,69,63,58,73,77,76,80,74,75,81,63,69,61,80,44,28,80,75,76,63,33,19,18,14,10,7,9,16
225403,I. Kahveci,İrfan Can Kahveci,23,76,4,4,RDM,77,68,76,78,62,67,70,67,55,78,60,80,77,75,75,78,76,78,75,71,79,72,58,80,62,72,65,68,67,78,54,74,65,61,53,13,14,15,15,10
226637,Rubén Duarte,Rubén Duarte Sánchez,23,76,2,2,LB,68,36,65,67,77,70,76,28,75,77,34,64,60,62,65,73,69,68,65,73,67,51,61,70,70,33,70,74,54,37,40,64,78,79,80,10,12,14,11,9
228302,Pedraza,Alfonso Pedraza Sag,23,76,2,3,LB,83,71,71,76,69,73,78,72,64,73,59,78,68,57,70,77,81,84,72,71,63,78,63,78,71,69,72,68,69,66,64,65,72,67,69,12,6,14,7,12
229034,V. Guzmán,Víctor Alfonso Guzmán Guzmán,24,76,3,3,LDM,75,71,73,75,69,70,63,71,79,79,48,75,63,67,74,76,74,75,73,75,74,75,78,81,66,74,66,70,72,74,66,70,71,65,67,14,8,15,10,8
229391,Palhinha,João Maria Lobo Alves Palhinha Gonçalves,23,76,4,2,SUB,40,51,65,67,76,80,44,38,75,76,54,68,54,45,73,75,40,40,50,74,44,76,80,71,86,53,78,78,47,68,56,79,77,77,67,14,10,8,7,7
229749,A. Barboza,Alexander Nahuel Barboza Ullúa,24,76,3,2,LCB,54,55,58,62,73,84,48,49,81,67,45,63,37,59,62,66,50,57,51,66,49,73,74,76,89,50,83,65,50,52,67,72,71,78,74,11,11,10,7,12
236639,Xeka,Miguel Ângelo da Silva Rocha,24,76,4,4,SUB,62,58,71,74,70,75,45,49,65,80,48,76,75,68,78,79,63,62,60,72,56,75,76,80,70,65,79,71,62,77,56,75,73,70,66,7,5,11,5,6
200429,B. Raman,Benito Raman,24,76,4,3,LM,91,72,66,79,26,56,64,75,65,73,66,79,72,67,54,75,93,90,89,74,85,70,71,76,39,72,72,23,75,64,65,73,25,20,15,13,8,16,10,8
205756,S. Denswil,Stefano Denswil,26,76,4,3,LCB,46,57,66,64,76,74,44,46,76,73,43,63,68,76,70,68,40,51,60,71,56,81,55,64,81,66,76,74,41,68,63,78,77,77,76,11,14,6,9,9
205855,M. Livaja,Marko Livaja,25,76,5,3,SUB,74,73,60,75,32,77,46,76,73,74,67,77,59,46,39,79,72,76,62,73,61,80,78,67,77,62,88,25,74,71,62,74,39,22,16,15,9,12,15,12
207734,Paulinho,Paulo Henrique Soares dos Santos,24,76,3,4,LCM,70,70,73,77,31,46,66,68,47,77,64,74,67,74,69,76,73,68,86,81,90,75,71,73,34,69,38,40,78,78,65,78,23,30,20,12,14,14,11,8
